shana,hodesh,train_station_nm,station_status_nm,status_count
2020,6,מזכרת בתיה,הקדמה ביציאה,15
2020,6,מרכזית המפרץ,איחור,1
2020,6,מרכזית המפרץ,בזמן,164
2020,6,מרכזית המפרץ,הקדמה ביציאה,41
2020,6,מרכזית המפרץ/קו החוף,איחור,15
2020,6,מרכזית המפרץ/קו החוף,בזמן,952
2020,6,מרכזית המפרץ/קו החוף,הקדמה ביציאה,1
2020,6,נהריה,איחור,8
2020,6,נהריה,בזמן,574
2020,6,נתיבות,איחור,4
2020,6,נתיבות,בזמן,305
2020,6,נתיבות,הקדמה ביציאה,7
2020,6,נתניה,איחור,15
2020,6,נתניה,בזמן,575
2020,6,נתניה,הקדמה ביציאה,3
2020,6,נתניה קריית ספיר,איחור,9
2020,6,נתניה קריית ספיר,בזמן,373
2020,6,סגולה,בזמן,357
2020,6,סגולה,הקדמה ביציאה,1
2020,6,עכו,איחור,11
2020,6,עכו,בזמן,540
2020,6,עפולה,איחור,5
2020,6,עפולה,בזמן,216
2020,6,עפולה,הקדמה ביציאה,2
2020,6,עתלית,איחור,2
2020,6,עתלית,בזמן,421
2020,6,עתלית,הקדמה ביציאה,1
2020,6,פאתי מודיעין,איחור,4
2020,6,פאתי מודיעין,בזמן,428
2020,6,פאתי מודיעין,הקדמה ביציאה,18
2020,6,צומת חולון,איחור,3
2020,6,צומת חולון,בזמן,356
2020,6,צומת חולון,הקדמה ביציאה,6
2020,6,קיסריה פרדס חנה,איחור,11
2020,6,קיסריה פרדס חנה,בזמן,245
2020,6,קיסריה פרדס חנה,הקדמה ביציאה,106
2020,6,קרית אריה,איחור,2
2020,6,קרית אריה,בזמן,206
2020,6,קרית אריה,הקדמה ביציאה,114
2020,6,קרית גת,איחור,16
2020,6,קרית גת,בזמן,290
2020,6,קרית חיים,איחור,15
2020,6,קרית חיים,בזמן,111
2020,6,קרית חיים,הקדמה ביציאה,665
2020,6,קרית מוצקין,איחור,20
2020,6,קרית מוצקין,בזמן,528
2020,6,קרית מוצקין,הקדמה ביציאה,435
2020,6,קרית מלאכי,איחור,5
2020,6,קרית מלאכי,בזמן,211
2020,6,ראש העין צפון,איחור,1
2020,6,ראש העין צפון,בזמן,335
2020,6,ראש העין צפון,הקדמה ביציאה,1
2020,6,ראשונים,איחור,1
2020,6,ראשונים,בזמן,168
2020,6,רחובות,איחור,13
2020,6,רחובות,בזמן,353
2020,6,רחובות,הקדמה ביציאה,1
2020,6,רמלה,איחור,26
2020,6,רמלה,בזמן,198
2020,6,רמלה,הקדמה ביציאה,134
2020,6,"רשלצ משה דיין""",איחור,4
2020,6,"רשלצ משה דיין""",בזמן,351
2020,6,"רשלצ משה דיין""",הקדמה ביציאה,1
2020,6,שדרות,איחור,3
2020,6,שדרות,בזמן,357
2020,6,תא אוניברסיטה,איחור,27
2020,6,תא אוניברסיטה,בזמן,1235
2020,6,תא אוניברסיטה,הקדמה ביציאה,86
2020,6,תל אביב ההגנה,איחור,45
2020,6,תל אביב ההגנה,בזמן,1735
2020,6,תל אביב ההגנה,הקדמה ביציאה,9
2020,6,תל אביב מרכז,איחור,45
2020,6,תל אביב מרכז,בזמן,1454
2020,6,תל אביב מרכז,הקדמה ביציאה,8
2020,7,אופקים,איחור,6
2020,7,אופקים,בזמן,1099
2020,7,אופקים,הקדמה ביציאה,1
2020,7,אחיהוד,איחור,20
2020,7,אחיהוד,בזמן,900
2020,7,אחיהוד,הקדמה ביציאה,127
2020,7,אשדוד עד הלום,איחור,23
2020,7,אשדוד עד הלום,בזמן,1712
2020,7,אשדוד עד הלום,הקדמה ביציאה,24
2020,7,אשקלון,איחור,19
2020,7,אשקלון,בזמן,1764
2020,7,אשקלון,הקדמה ביציאה,8
2020,7,באר יעקב,איחור,39
2020,7,באר יעקב,בזמן,979
2020,7,באר יעקב,הקדמה ביציאה,10
2020,7,באר שבע מרכז,איחור,30
2020,7,באר שבע מרכז,בזמן,2224
2020,7,באר שבע צפון,איחור,45
2020,7,באר שבע צפון,בזמן,2383
2020,7,באר שבע צפון,הקדמה ביציאה,16
2020,7,בית יהושע,איחור,59
2020,7,בית יהושע,בזמן,1642
2020,7,בית יהושע,הקדמה ביציאה,5
2020,7,בית שאן,איחור,14
2020,7,בית שאן,בזמן,604
2020,7,בית שמש,איחור,15
2020,7,בית שמש,בזמן,618
2020,7,בית שמש,הקדמה ביציאה,3
2020,7,בני ברק,איחור,171
2020,7,בני ברק,בזמן,541
2020,7,בני ברק,הקדמה ביציאה,186
2020,7,בנימינה,איחור,70
2020,7,בנימינה,בזמן,2219
2020,7,בנימינה,הקדמה ביציאה,4
2020,7,בת גלים,איחור,49
2020,7,בת גלים,בזמן,3521
2020,7,בת גלים,הקדמה ביציאה,122
2020,7,בת ים יוספטל,איחור,5
2020,7,בת ים יוספטל,בזמן,925
2020,7,בת ים יוספטל,הקדמה ביציאה,37
2020,7,בת ים קוממיות,איחור,5
2020,7,בת ים קוממיות,בזמן,1033
2020,7,דימונה,איחור,3
2020,7,דימונה,בזמן,112
2020,7,דימונה,הקדמה ביציאה,1
2020,7,הוד השרון,בזמן,553
2020,7,הוד השרון,הקדמה ביציאה,2
2020,7,הרצליה,איחור,57
2020,7,הרצליה,בזמן,2149
2020,7,השלום,איחור,128
2020,7,השלום,בזמן,5313
2020,7,השלום,הקדמה ביציאה,225
2020,7,חדרה מערב,איחור,57
2020,7,חדרה מערב,בזמן,1529
2020,7,חדרה מערב,הקדמה ביציאה,3
2020,7,חולון וולפסון,איחור,5
2020,7,חולון וולפסון,בזמן,1075
2020,7,חולון וולפסון,הקדמה ביציאה,8
2020,7,חוף הכרמל,איחור,70
2020,7,חוף הכרמל,בזמן,3291
2020,7,חוף הכרמל,הקדמה ביציאה,7
2020,7,חוצות מפרץ,איחור,16
2020,7,חוצות מפרץ,בזמן,538
2020,7,חוצות מפרץ,הקדמה ביציאה,1132
2020,7,חיפה מרכז,איחור,64
2020,7,חיפה מרכז,בזמן,3332
2020,7,חיפה מרכז,הקדמה ביציאה,4
2020,7,יבנה מזרח,איחור,14
2020,7,יבנה מזרח,בזמן,346
2020,7,יבנה מזרח,הקדמה ביציאה,208
2020,7,יבנה מערב,איחור,6
2020,7,יבנה מערב,בזמן,1093
2020,7,ירושלים/יצחק נבון,איחור,7
2020,7,ירושלים/יצחק נבון,בזמן,1302
2020,7,ירושלים/יצחק נבון,הקדמה ביציאה,13
2020,7,כפר ברוך,איחור,7
2020,7,כפר ברוך,בזמן,702
2020,7,כפר ברוך,הקדמה ביציאה,3
2020,7,כפר חבד,איחור,31
2020,7,כפר חבד,בזמן,614
2020,7,כפר חבד,הקדמה ביציאה,1
2020,7,כפר יהושע,איחור,11
2020,7,כפר יהושע,בזמן,667
2020,7,כפר יהושע,הקדמה ביציאה,5
2020,7,כפר סבא,איחור,1
2020,7,כפר סבא,בזמן,517
2020,7,כפר סבא,הקדמה ביציאה,2
2020,7,כרמיאל,איחור,11
2020,7,כרמיאל,בזמן,1119
2020,7,להבים רהט,איחור,29
2020,7,להבים רהט,בזמן,812
2020,7,להבים רהט,הקדמה ביציאה,3
2020,7,לוד,איחור,114
2020,7,לוד,בזמן,3363
2020,7,לוד,הקדמה ביציאה,16
2020,7,לוד גני אביב,איחור,29
2020,7,לוד גני אביב,בזמן,511
2020,7,לוד גני אביב,הקדמה ביציאה,84
2020,7,מודיעין מרכז,איחור,8
2020,7,מודיעין מרכז,בזמן,1433
2020,7,מזכרת בתיה,איחור,29
2020,7,מזכרת בתיה,בזמן,547
2020,7,מזכרת בתיה,הקדמה ביציאה,71
2020,7,מרכזית המפרץ,איחור,6
2020,7,מרכזית המפרץ,בזמן,548
2020,7,מרכזית המפרץ,הקדמה ביציאה,152
2020,7,מרכזית המפרץ/קו החוף,איחור,39
2020,7,מרכזית המפרץ/קו החוף,בזמן,3095
2020,7,מרכזית המפרץ/קו החוף,הקדמה ביציאה,3
2020,7,נהריה,איחור,16
2020,7,נהריה,בזמן,1861
2020,7,נהריה,הקדמה ביציאה,1
2020,7,נתיבות,איחור,11
2020,7,נתיבות,בזמן,966
2020,7,נתיבות,הקדמה ביציאה,6
2020,7,נתניה,איחור,54
2020,7,נתניה,בזמן,1867
2020,7,נתניה,הקדמה ביציאה,6
2020,7,נתניה קריית ספיר,איחור,41
2020,7,נתניה קריית ספיר,בזמן,1215
2020,7,נתניה קריית ספיר,הקדמה ביציאה,4
2020,7,סגולה,איחור,219
2020,7,סגולה,בזמן,347
2020,7,סגולה,הקדמה ביציאה,185
2020,7,עכו,איחור,21
2020,7,עכו,בזמן,1807
2020,7,עכו,הקדמה ביציאה,1
2020,7,עפולה,איחור,10
2020,7,עפולה,בזמן,674
2020,7,עפולה,הקדמה ביציאה,1
2020,7,עתלית,איחור,17
2020,7,עתלית,בזמן,1383
2020,7,פאתי מודיעין,איחור,9
2020,7,פאתי מודיעין,בזמן,1362
2020,7,פאתי מודיעין,הקדמה ביציאה,36
2020,7,צומת חולון,איחור,6
2020,7,צומת חולון,בזמן,1065
2020,7,צומת חולון,הקדמה ביציאה,10
2020,7,קיסריה פרדס חנה,איחור,47
2020,7,קיסריה פרדס חנה,בזמן,800
2020,7,קיסריה פרדס חנה,הקדמה ביציאה,392
2020,7,קרית אריה,איחור,214
2020,7,קרית אריה,בזמן,329
2020,7,קרית אריה,הקדמה ביציאה,227
2020,7,קרית גת,איחור,36
2020,7,קרית גת,בזמן,966
2020,7,קרית חיים,איחור,12
2020,7,קרית חיים,בזמן,312
2020,7,קרית חיים,הקדמה ביציאה,2238
2020,7,קרית מוצקין,איחור,31
2020,7,קרית מוצקין,בזמן,1566
2020,7,קרית מוצקין,הקדמה ביציאה,1513
2020,7,קרית מלאכי,איחור,23
2020,7,קרית מלאכי,בזמן,721
2020,7,קרית מלאכי,הקדמה ביציאה,9
2020,7,ראש העין צפון,איחור,215
2020,7,ראש העין צפון,בזמן,267
2020,7,ראש העין צפון,הקדמה ביציאה,185
2020,7,ראשונים,איחור,2
2020,7,ראשונים,בזמן,579
2020,7,ראשונים,הקדמה ביציאה,2
2020,7,רחובות,איחור,43
2020,7,רחובות,בזמן,1138
2020,7,רמלה,איחור,47
2020,7,רמלה,בזמן,611
2020,7,רמלה,הקדמה ביציאה,495
2020,7,רעננה דרום,איחור,2
2020,7,רעננה דרום,בזמן,531
2020,7,רעננה מערב,איחור,2
2020,7,רעננה מערב,בזמן,538
2020,7,"רשלצ משה דיין""",איחור,5
2020,7,"רשלצ משה דיין""",בזמן,1092
2020,7,"רשלצ משה דיין""",הקדמה ביציאה,1
2020,7,שדרות,איחור,9
2020,7,שדרות,בזמן,1119
2020,7,שדרות,הקדמה ביציאה,1
2020,7,תא אוניברסיטה,איחור,262
2020,7,תא אוניברסיטה,בזמן,3576
2020,7,תא אוניברסיטה,הקדמה ביציאה,315
2020,7,תל אביב ההגנה,איחור,139
2020,7,תל אביב ההגנה,בזמן,5726
2020,7,תל אביב ההגנה,הקדמה ביציאה,96
2020,7,תל אביב מרכז,איחור,144
2020,7,תל אביב מרכז,בזמן,5142
2020,7,תל אביב מרכז,הקדמה ביציאה,228
2020,8,אופקים,איחור,4
2020,8,אופקים,בזמן,1082
2020,8,אופקים,הקדמה ביציאה,5
2020,8,אחיהוד,איחור,23
2020,8,אחיהוד,בזמן,901
2020,8,אחיהוד,הקדמה ביציאה,108
2020,8,אשדוד עד הלום,איחור,32
2020,8,אשדוד עד הלום,בזמן,1580
2020,8,אשדוד עד הלום,הקדמה ביציאה,22
2020,8,אשקלון,איחור,34
2020,8,אשקלון,בזמן,1717
2020,8,אשקלון,הקדמה ביציאה,7
2020,8,באר יעקב,איחור,47
2020,8,באר יעקב,בזמן,897
2020,8,באר יעקב,הקדמה ביציאה,11
2020,8,באר שבע מרכז,איחור,39
2020,8,באר שבע מרכז,בזמן,2104
2020,8,באר שבע צפון,איחור,51
2020,8,באר שבע צפון,בזמן,2184
2020,8,באר שבע צפון,הקדמה ביציאה,28
2020,8,בית יהושע,איחור,63
2020,8,בית יהושע,בזמן,1616
2020,8,בית יהושע,הקדמה ביציאה,3
2020,8,בית שאן,איחור,12
2020,8,בית שאן,בזמן,584
2020,8,בית שמש,איחור,33
2020,8,בית שמש,בזמן,514
2020,8,בית שמש,הקדמה ביציאה,4
2020,8,בני ברק,איחור,9
2020,8,בני ברק,בזמן,781
2020,8,בני ברק,הקדמה ביציאה,3
2020,8,בנימינה,איחור,70
2020,8,בנימינה,בזמן,2103
2020,8,בנימינה,הקדמה ביציאה,4
2020,8,בת גלים,איחור,62
2020,8,בת גלים,בזמן,3433
2020,8,בת גלים,הקדמה ביציאה,101
2020,8,בת ים יוספטל,איחור,6
2020,8,בת ים יוספטל,בזמן,884
2020,8,בת ים יוספטל,הקדמה ביציאה,29
2020,8,בת ים קוממיות,איחור,7
2020,8,בת ים קוממיות,בזמן,989
2020,8,בת ים קוממיות,הקדמה ביציאה,5
2020,8,דימונה,איחור,1
2020,8,דימונה,בזמן,84
2020,8,הוד השרון,איחור,2
2020,8,הוד השרון,בזמן,602
2020,8,הוד השרון,הקדמה ביציאה,5
2020,8,הרצליה,איחור,48
2020,8,הרצליה,בזמן,2045
2020,8,השלום,איחור,155
2020,8,השלום,בזמן,5336
2020,8,השלום,הקדמה ביציאה,29
2020,8,חדרה מערב,איחור,63
2020,8,חדרה מערב,בזמן,1488
2020,8,חדרה מערב,הקדמה ביציאה,1
2020,8,חולון וולפסון,איחור,6
2020,8,חולון וולפסון,בזמן,1059
2020,8,חולון וולפסון,הקדמה ביציאה,16
2020,8,חוף הכרמל,איחור,72
2020,8,חוף הכרמל,בזמן,3194
2020,8,חוף הכרמל,הקדמה ביציאה,5
2020,8,חוצות מפרץ,איחור,21
2020,8,חוצות מפרץ,בזמן,544
2020,8,חוצות מפרץ,הקדמה ביציאה,1109
2020,8,חיפה מרכז,איחור,76
2020,8,חיפה מרכז,בזמן,3225
2020,8,חיפה מרכז,הקדמה ביציאה,2
2020,8,יבנה מזרח,איחור,23
2020,8,יבנה מזרח,בזמן,313
2020,8,יבנה מזרח,הקדמה ביציאה,142
2020,8,יבנה מערב,איחור,7
2020,8,יבנה מערב,בזמן,1056
2020,8,יבנה מערב,הקדמה ביציאה,1
2020,8,ירושלים/יצחק נבון,איחור,3
2020,8,ירושלים/יצחק נבון,בזמן,1311
2020,8,ירושלים/יצחק נבון,הקדמה ביציאה,11
2020,8,כפר ברוך,איחור,16
2020,8,כפר ברוך,בזמן,686
2020,8,כפר ברוך,הקדמה ביציאה,5
2020,8,כפר חבד,איחור,33
2020,8,כפר חבד,בזמן,539
2020,8,כפר חבד,הקדמה ביציאה,2
2020,8,כפר יהושע,איחור,21
2020,8,כפר יהושע,בזמן,664
2020,8,כפר יהושע,הקדמה ביציאה,2
2020,8,כפר סבא,איחור,2
2020,8,כפר סבא,בזמן,575
2020,8,כפר סבא,הקדמה ביציאה,1
2020,8,כרמיאל,איחור,14
2020,8,כרמיאל,בזמן,1075
2020,8,להבים רהט,איחור,38
2020,8,להבים רהט,בזמן,699
2020,8,להבים רהט,הקדמה ביציאה,2
2020,8,לוד,איחור,168
2020,8,לוד,בזמן,2949
2020,8,לוד,הקדמה ביציאה,18
2020,8,לוד גני אביב,איחור,36
2020,8,לוד גני אביב,בזמן,478
2020,8,לוד גני אביב,הקדמה ביציאה,58
2020,8,מודיעין מרכז,איחור,7
2020,8,מודיעין מרכז,בזמן,1450
2020,8,מזכרת בתיה,איחור,47
2020,8,מזכרת בתיה,בזמן,494
2020,8,מזכרת בתיה,הקדמה ביציאה,36
2020,8,מרכזית המפרץ,איחור,13
2020,8,מרכזית המפרץ,בזמן,524
2020,8,מרכזית המפרץ,הקדמה ביציאה,153
2020,8,מרכזית המפרץ/קו החוף,איחור,39
2020,8,מרכזית המפרץ/קו החוף,בזמן,2996
2020,8,מרכזית המפרץ/קו החוף,הקדמה ביציאה,2
2020,8,נהריה,איחור,15
2020,8,נהריה,בזמן,1829
2020,8,נהריה,הקדמה ביציאה,1
2020,8,נתיבות,איחור,8
2020,8,נתיבות,בזמן,961
2020,8,נתיבות,הקדמה ביציאה,7
2020,8,נתניה,איחור,47
